-6.32	-6.19
-5.06	-4.93
-2.55	-2.42
-0.84	-0.74
-0.14	-0.09
-12.19	-12.06
-10.14	-10.01
-8.34	-8.20
-6.79	-6.66
-5.50	-5.37
-2.92	-2.79
-1.00	-0.90
-0.18	-0.12
-15.41	-15.20
-13.36	-13.14
-11.47	-11.25
-9.76	-9.54
-8.25	-8.04
-4.90	-4.69
-2.08	-1.90
-0.47	-0.35
-12.20	-12.06
-10.00	-9.87
-8.11	-7.98
-6.53	-6.40
-5.24	-5.11
-2.71	-2.59
-0.90	-0.80
-0.15	-0.10
-13.98	-13.81
-11.86	-11.68
-9.94	-9.77
-8.26	-8.08
-6.82	-6.65
-3.80	-3.63
-1.49	-1.35
-0.31	-0.22
-14.34	-14.18
-11.94	-11.78
-9.81	-9.65
-7.97	-7.81
-6.45	-6.28
-3.38	-3.23
-1.24	-1.11
-0.24	-0.16
-6.73	-6.67
-5.49	-5.43
-4.43	-4.37
-3.54	-3.48
-2.82	-2.76
-1.43	-1.36
-0.50	-0.45
-0.09	-0.06
-7.19	-7.12
-6.11	-6.03
-5.13	-5.05
-4.27	-4.19
-3.53	-3.46
-1.97	-1.90
-0.78	-0.71
-0.16	-0.12
-6.39	-6.34
-5.45	-5.40
-4.59	-4.54
-3.83	-3.78
-3.18	-3.13
-1.78	-1.73
-0.70	-0.66
-0.14	-0.11
-6.63	-6.57
-5.53	-5.47
-4.55	-4.50
-3.72	-3.66
-3.02	-2.96
-1.61	-1.55
-0.60	-0.54
-0.11	-0.08
-10.74	-10.57
-9.17	-9.00
-7.78	-7.63
-6.58	-6.43
-5.54	-5.40
-3.28	-3.17
-1.42	-1.35
-0.35	-0.33
-7.49	-7.36
-6.25	-6.13
-5.21	-5.10
-4.34	-4.24
-3.61	-3.52
-2.09	-2.02
-0.90	-0.86
-0.24	-0.23
-5.13	-5.04
-4.28	-4.20
-3.58	-3.50
-2.99	-2.92
-2.50	-2.44
-1.48	-1.43
-0.66	-0.65
-0.20	-0.21
-7.36	-7.24
-6.12	-6.01
-5.09	-4.99
-4.23	-4.14
-3.52	-3.43
-2.03	-1.97
-0.85	-0.82
-0.18	-0.17
-8.21	-8.08
-7.08	-6.95
-5.97	-5.84
-4.98	-4.87
-4.16	-4.06
-2.42	-2.34
-1.04	-0.99
-0.26	-0.25
-10.05	-9.90
-8.51	-8.37
-7.11	-6.96
-5.86	-5.72
-4.81	-4.68
-2.66	-2.54
-1.04	-0.96
-0.20	-0.16
-7.85	-7.72
-6.56	-6.43
-5.44	-5.32
-4.49	-4.37
-3.69	-3.58
-2.05	-1.95
-0.83	-0.75
-0.20	-0.16
-12.00	-11.79
-10.33	-10.13
-8.81	-8.61
-7.44	-7.25
-6.02	-5.84
-3.18	-3.02
-1.20	-1.09
-0.26	-0.20
-10.69	-10.51
-9.08	-8.90
-7.66	-7.48
-6.41	-6.24
-5.34	-5.18
-3.06	-2.92
-1.26	-1.16
-0.29	-0.23
-8.67	-8.52
-7.33	-7.19
-6.15	-6.01
-5.13	-4.99
-4.25	-4.12
-2.42	-2.31
-1.00	-0.92
-0.24	-0.19
-5.43	-5.38
-4.62	-4.57
-3.90	-3.85
-3.27	-3.22
-2.73	-2.69
-1.57	-1.54
-0.66	-0.64
-0.16	-0.15
-5.01	-4.97
-4.17	-4.13
-3.44	-3.40
-2.81	-2.78
-2.29	-2.25
-1.23	-1.20
-0.47	-0.45
-0.10	-0.09
-9.54	-9.39
-8.37	-8.22
-7.28	-7.14
-6.30	-6.16
-5.42	-5.29
-3.39	-3.28
-1.40	-1.31
-0.31	-0.27
-7.00	-6.95
-5.93	-5.87
-4.98	-4.93
-4.15	-4.10
-3.44	-3.40
-1.95	-1.90
-0.79	-0.76
-0.19	-0.16
-6.70	-6.65
-5.81	-5.76
-4.99	-4.94
-4.25	-4.21
-3.60	-3.56
-2.15	-2.11
-0.92	-0.89
-0.22	-0.20
-7.05	-7.00
-5.98	-5.93
-5.03	-4.98
-4.20	-4.15
-3.49	-3.44
-1.98	-1.93
-0.80	-0.76
-0.18	-0.16
-4.62	-4.59
-3.96	-3.93
-3.36	-3.33
-2.82	-2.80
-2.35	-2.33
-1.31	-1.30
-0.50	-0.49
-0.09	-0.09
-1.65	-1.65
-1.43	-1.43
-1.22	-1.22
-1.03	-1.04
-0.87	-0.87
-0.49	-0.50
-0.19	-0.19
-0.04	-0.04
-5.66	-5.62
-4.98	-4.94
-4.35	-4.31
-3.78	-3.74
-3.27	-3.23
-2.05	-2.02
-0.91	-0.88
-0.21	-0.19
-4.94	-4.92
-4.37	-4.35
-3.83	-3.81
-3.34	-3.32
-2.89	-2.87
-1.82	-1.80
-0.82	-0.80
-0.18	-0.17
-3.78	-3.76
-3.29	-3.26
-2.83	-2.81
-2.42	-2.39
-2.06	-2.03
-1.22	-1.19
-0.50	-0.47
-0.10	-0.09
-6.09	-6.04
-5.33	-5.28
-4.63	-4.58
-4.00	-3.95
-3.44	-3.38
-2.12	-2.07
-0.92	-0.88
-0.21	-0.18
-6.33	-6.27
-5.46	-5.40
-4.67	-4.61
-3.91	-3.86
-3.25	-3.19
-1.83	-1.78
-0.72	-0.67
-0.14	-0.12
-9.19	-9.08
-7.82	-7.72
-6.61	-6.51
-5.56	-5.46
-4.65	-4.56
-2.70	-2.61
-1.12	-1.05
-0.26	-0.22
-3.96	-4.00
-3.49	-3.53
-2.88	-2.92
-2.38	-2.42
-1.96	-2.00
-1.09	-1.13
-0.44	-0.47
-0.11	-0.12
-0.98	-0.98
-0.88	-0.89
-0.79	-0.79
-0.70	-0.70
-0.62	-0.62
-0.41	-0.42
-0.19	-0.20
-0.04	-0.05
-3.12	-3.13
-2.82	-2.83
-2.53	-2.53
-2.25	-2.26
-1.99	-1.99
-1.31	-1.32
-0.61	-0.61
-0.14	-0.14
-6.59	-6.50
-5.80	-5.70
-5.07	-4.98
-4.41	-4.32
-3.82	-3.73
-2.44	-2.37
-1.00	-0.95
-0.21	-0.19
-7.53	-7.42
-6.54	-6.43
-5.64	-5.53
-4.84	-4.74
-4.13	-4.04
-2.54	-2.46
-1.15	-1.09
-0.28	-0.25
-7.91	-7.83
-6.71	-6.63
-5.64	-5.56
-4.70	-4.62
-3.89	-3.81
-2.18	-2.11
-0.84	-0.78
-0.17	-0.13
-4.94	-4.90
-4.33	-4.29
-3.76	-3.73
-3.25	-3.21
-2.79	-2.75
-1.72	-1.69
-0.71	-0.68
-0.12	-0.11
-2.09	-2.11
-1.87	-1.89
-1.66	-1.68
-1.47	-1.49
-1.30	-1.31
-0.87	-0.89
-0.42	-0.44
-0.11	-0.13
-5.44	-5.40
-4.84	-4.80
-4.28	-4.24
-3.76	-3.72
-3.29	-3.25
-2.15	-2.11
-1.02	-0.99
-0.25	-0.23
