-0.09	-0.10
-2.37	-2.43
-2.23	-2.29
-2.10	-2.16
-1.97	-2.03
-1.84	-1.90
-1.49	-1.55
-1.02	-1.07
-0.43	-0.47
-0.92	-0.93
-0.87	-0.87
-0.81	-0.82
-0.75	-0.76
-0.70	-0.71
-0.55	-0.56
-0.35	-0.35
-0.12	-0.13
-1.43	-1.43
-1.33	-1.34
-1.24	-1.25
-1.15	-1.16
-1.07	-1.07
-0.84	-0.84
-0.53	-0.53
-0.19	-0.20
-1.66	-1.68
-1.59	-1.61
-1.52	-1.53
-1.44	-1.46
-1.37	-1.39
-1.15	-1.17
-0.82	-0.84
-0.37	-0.38
-1.83	-1.85
-1.73	-1.74
-1.63	-1.64
-1.53	-1.54
-1.43	-1.45
-1.16	-1.17
-0.78	-0.79
-0.26	-0.27
-1.98	-2.01
-1.88	-1.91
-1.78	-1.81
-1.68	-1.72
-1.59	-1.62
-1.31	-1.35
-0.92	-0.95
-0.41	-0.43
-2.11	-2.15
-2.00	-2.03
-1.89	-1.92
-1.78	-1.81
-1.67	-1.71
-1.37	-1.40
-0.95	-0.98
-0.41	-0.43
-5.95	-5.81
-5.18	-5.04
-4.45	-4.31
-3.79	-3.65
-3.19	-3.06
-1.82	-1.69
-0.68	-0.58
-0.13	-0.08
-5.92	-5.79
-5.23	-5.10
-4.56	-4.43
-3.94	-3.81
-3.37	-3.23
-2.03	-1.90
-0.79	-0.69
-0.16	-0.10
-7.28	-7.06
-6.62	-6.40
-5.97	-5.75
-5.34	-5.12
-4.74	-4.52
-3.20	-2.99
-1.56	-1.38
-0.40	-0.28
-5.96	-5.83
-5.21	-5.08
-4.50	-4.37
-3.85	-3.71
-3.25	-3.12
-1.91	-1.79
-0.72	-0.62
-0.14	-0.08
-6.71	-6.53
-6.01	-5.84
-5.33	-5.16
-4.68	-4.51
-4.07	-3.90
-2.57	-2.41
-1.15	-1.01
-0.26	-0.17
-6.69	-6.54
-5.94	-5.78
-5.20	-5.04
-4.50	-4.34
-3.85	-3.69
-2.32	-2.17
-0.97	-0.84
-0.21	-0.13
-3.28	-3.22
-2.87	-2.80
-2.47	-2.41
-2.10	-2.04
-1.77	-1.71
-1.02	-0.95
-0.40	-0.35
-0.08	-0.05
-3.40	-3.33
-3.05	-2.98
-2.71	-2.64
-2.39	-2.31
-2.08	-2.01
-1.33	-1.26
-0.60	-0.54
-0.14	-0.10
-2.95	-2.91
-2.66	-2.62
-2.37	-2.33
-2.10	-2.05
-1.83	-1.78
-1.18	-1.13
-0.53	-0.49
-0.12	-0.09
-3.17	-3.11
-2.81	-2.76
-2.47	-2.41
-2.14	-2.08
-1.83	-1.78
-1.11	-1.06
-0.47	-0.42
-0.10	-0.07
-5.16	-4.99
-4.62	-4.45
-4.11	-3.96
-3.65	-3.50
-3.22	-3.08
-2.17	-2.06
-1.09	-1.02
-0.30	-0.28
-3.80	-3.68
-3.32	-3.20
-2.89	-2.78
-2.52	-2.42
-2.19	-2.10
-1.43	-1.36
-0.71	-0.67
-0.20	-0.19
-2.79	-2.70
-2.42	-2.34
-2.10	-2.03
-1.82	-1.76
-1.58	-1.52
-1.03	-0.99
-0.51	-0.49
-0.15	-0.15
-3.72	-3.60
-3.24	-3.13
-2.82	-2.72
-2.45	-2.36
-2.13	-2.05
-1.40	-1.33
-0.69	-0.66
-0.19	-0.18
-4.09	-3.95
-3.66	-3.53
-3.23	-3.11
-2.82	-2.71
-2.46	-2.36
-1.62	-1.54
-0.80	-0.75
-0.22	-0.21
-4.94	-4.79
-4.39	-4.24
-3.85	-3.71
-3.34	-3.20
-2.89	-2.75
-1.82	-1.70
-0.82	-0.73
-0.18	-0.14
-4.03	-3.90
-3.53	-3.40
-3.07	-2.95
-2.66	-2.54
-2.30	-2.18
-1.44	-1.34
-0.66	-0.58
-0.17	-0.13
-5.77	-5.57
-5.21	-5.00
-4.66	-4.46
-4.14	-3.95
-3.55	-3.37
-2.18	-2.02
-0.95	-0.84
-0.22	-0.17
-5.22	-5.03
-4.65	-4.47
-4.11	-3.94
-3.62	-3.45
-3.16	-3.00
-2.06	-1.92
-0.98	-0.87
-0.25	-0.20
-4.28	-4.13
-3.80	-3.66
-3.36	-3.22
-2.94	-2.81
-2.57	-2.44
-1.66	-1.55
-0.78	-0.70
-0.20	-0.16
-2.55	-2.50
-2.28	-2.23
-2.02	-1.98
-1.78	-1.74
-1.57	-1.53
-1.04	-1.00
-0.50	-0.48
-0.13	-0.13
-2.37	-2.33
-2.10	-2.06
-1.84	-1.80
-1.60	-1.56
-1.38	-1.34
-0.85	-0.82
-0.37	-0.35
-0.08	-0.07
-4.56	-4.41
-4.16	-4.02
-3.78	-3.64
-3.41	-3.28
-3.07	-2.94
-2.17	-2.05
-1.05	-0.97
-0.27	-0.23
-3.44	-3.39
-3.04	-2.99
-2.68	-2.63
-2.34	-2.29
-2.04	-1.99
-1.31	-1.27
-0.61	-0.57
-0.15	-0.13
-3.21	-3.17
-2.90	-2.86
-2.60	-2.56
-2.32	-2.28
-2.06	-2.02
-1.40	-1.36
-0.69	-0.66
-0.19	-0.17
-3.44	-3.38
-3.05	-2.99
-2.68	-2.63
-2.35	-2.30
-2.05	-2.00
-1.32	-1.28
-0.62	-0.58
-0.15	-0.13
-2.07	-2.05
-1.85	-1.83
-1.65	-1.63
-1.45	-1.43
-1.27	-1.25
-0.83	-0.81
-0.38	-0.37
-0.09	-0.08
-0.73	-0.73
-0.66	-0.66
-0.59	-0.59
-0.52	-0.53
-0.46	-0.46
-0.31	-0.31
-0.14	-0.14
-0.03	-0.04
-2.60	-2.56
-2.37	-2.34
-2.15	-2.12
-1.94	-1.91
-1.75	-1.71
-1.24	-1.20
-0.65	-0.62
-0.18	-0.16
-2.31	-2.30
-2.12	-2.11
-1.94	-1.92
-1.76	-1.74
-1.59	-1.57
-1.13	-1.11
-0.60	-0.58
-0.16	-0.15
-1.63	-1.60
-1.48	-1.46
-1.34	-1.31
-1.20	-1.18
-1.07	-1.05
-0.73	-0.71
-0.36	-0.34
-0.09	-0.07
-2.75	-2.70
-2.52	-2.46
-2.28	-2.23
-2.06	-2.01
-1.84	-1.79
-1.29	-1.24
-0.66	-0.62
-0.17	-0.15
-2.97	-2.91
-2.68	-2.62
-2.40	-2.34
-2.12	-2.06
-1.85	-1.79
-1.19	-1.14
-0.55	-0.50
-0.12	-0.10
-4.39	-4.29
-3.92	-3.81
-3.47	-3.37
-3.06	-2.96
-2.68	-2.59
-1.76	-1.68
-0.85	-0.78
-0.22	-0.18
-1.86	-1.90
-1.68	-1.72
-1.45	-1.49
-1.25	-1.29
-1.08	-1.12
-0.70	-0.73
-0.33	-0.36
-0.09	-0.11
-0.40	-0.41
-0.37	-0.38
-0.35	-0.35
-0.32	-0.32
-0.29	-0.30
-0.22	-0.22
-0.12	-0.13
-0.04	-0.04
-1.26	-1.27
-1.18	-1.18
-1.09	-1.10
-1.01	-1.02
-0.93	-0.93
-0.70	-0.70
-0.39	-0.39
-0.11	-0.11
-3.23	-3.13
-2.95	-2.86
-2.69	-2.60
-2.43	-2.35
-2.19	-2.11
-1.57	-1.49
-0.75	-0.70
-0.18	-0.16
-3.63	-3.52
-3.30	-3.19
-2.97	-2.87
-2.67	-2.57
-2.38	-2.28
-1.65	-1.57
-0.86	-0.80
-0.24	-0.21
-3.73	-3.65
-3.34	-3.26
-2.96	-2.88
-2.61	-2.52
-2.27	-2.19
-1.46	-1.38
-0.65	-0.59
-0.15	-0.11
-2.30	-2.26
-2.10	-2.07
-1.91	-1.87
-1.72	-1.69
-1.55	-1.51
-1.08	-1.05
-0.52	-0.50
-0.10	-0.10
-1.00	-1.01
-0.91	-0.93
-0.84	-0.86
-0.76	-0.78
-0.69	-0.71
-0.51	-0.53
-0.29	-0.31
-0.09	-0.11
-2.54	-2.50
-2.34	-2.30
-2.14	-2.10
-1.95	-1.91
-1.77	-1.73
-1.29	-1.26
-0.72	-0.69
-0.21	-0.19
